times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
242.6|0.0|0.0|0.0|-134048.34154267807|-134047.39560867762
242.8|0.0|0.0|0.0|-134200.08018924168|-134197.30544950705
243.0|0.0|0.0|0.0|-134160.37172711836|-134159.43840557127
243.2|0.0|0.0|0.0|-134412.578532641|-134410.3587408533
243.4|0.0|0.0|0.0|-134304.33096963962|-134303.72557187933
243.6|0.0|0.0|0.0|-134304.88576053904|-134302.59029403128
243.8|0.0|0.0|0.0|-134242.75681539008|-134240.62531077577
244.0|0.0|0.0|0.0|-134171.25875217514|-134169.543458521
244.2|0.0|0.0|0.0|-134117.98296894654|-134116.68388625258
244.4|0.0|0.0|0.0|-134298.99689927092|-134297.58430449694
244.6|0.0|0.0|0.0|-134320.10255487388|-134319.4719322069
244.8|0.0|0.0|0.0|-134065.9868449954|-134064.77604947487
245.0|0.0|0.0|0.0|-134399.00804453072|-134398.8062452773
245.2|0.0|0.0|0.0|-134367.32887757488|-134366.88744170804
245.4|0.0|0.0|0.0|-134322.59949161726|-134320.98509758984
245.6|0.0|0.0|0.0|-134448.4170069238|-134447.1053117765
245.8|0.0|0.0|0.0|-134317.0985035022|-134316.05166987504
246.0|0.0|0.0|0.0|-134213.92970067833|-134212.61800553105
246.2|0.0|0.0|0.0|-134469.36493025054|-134468.28025926335
246.4|0.0|0.0|0.0|-134327.47163253784|-134325.5923769903
246.6|0.0|0.0|0.0|-134376.13466410615|-134374.7599066922
246.8|0.0|0.0|0.0|-134494.1241650945|-134492.97643184062
247.0|0.0|0.0|0.0|-134425.66832117797|-134424.7728369909
247.2|0.0|0.0|0.0|-134229.66167592866|-134226.0419018203
247.4|0.0|0.0|0.0|-134241.01288393396|-134237.8976079592
247.6|0.0|0.0|0.0|-134260.64887172394|-134258.25250558948
247.8|0.0|0.0|0.0|-133896.76990438212|-133893.8690401141
248.0|0.0|0.0|0.0|-134065.8256638904|-134064.48874383644
248.2|0.0|0.0|0.0|-133854.57910586547|-133854.04938282524
248.4|0.0|0.0|0.0|-133873.87615947446|-133873.28337416754
248.6|0.0|0.0|0.0|-133774.73661020977|-133773.53842714254
248.8|0.0|0.0|0.0|-134120.69179364297|-134119.20352414894
249.0|0.0|0.0|0.0|-133836.8871720992|-133836.18087471224
249.2|0.0|0.0|0.0|-134152.29176996378|-134151.5602476701
249.4|0.0|0.0|0.0|-134015.37097651328|-134013.10073491224
249.6|0.0|0.0|0.0|-133760.3469230792|-133760.0189992924
249.8|0.0|0.0|0.0|-133917.69066847075|-133916.47987295018
250.0|0.0|0.0|0.0|-133781.4628558289|-133780.85745806858
250.2|0.0|0.0|0.0|-133697.1612177096|-133696.10177162912
250.4|0.0|0.0|0.0|-133547.9429475782|-133546.3033286441
250.6|0.0|0.0|0.0|-133681.40758718943|-133678.11573686788
250.8|0.0|0.0|0.0|-134013.04916396402|-134012.31764167035
251.0|0.0|0.0|0.0|-133657.4389408073|-133656.65696870026
251.2|0.0|0.0|0.0|-133836.0952638336|-133831.45388100477
251.4|0.0|0.0|0.0|-133629.3276150966|-133628.57086789623
251.6|0.0|0.0|0.0|-133805.52847850785|-133804.59515696074
251.8|0.0|0.0|0.0|-133947.73027382413|-133947.57892438406
252.0|0.0|0.0|0.0|-134127.35683428118|-134126.09558894727
252.2|0.0|0.0|0.0|-134157.9798709888|-134156.28980224137
252.4|0.0|0.0|0.0|-134159.8068855825|-134158.02852966165
252.6|0.0|0.0|0.0|-133963.35764356187|-133961.23875140087
252.8|0.0|0.0|0.0|-134128.41682041212|-134127.1177377182
253.0|0.0|0.0|0.0|-134075.0690396424|-134074.5140916955
253.2|0.0|0.0|0.0|-134146.4681379957|-134144.53843263478
253.4|0.0|0.0|0.0|-133851.97551667225|-133849.37735128438
253.6|0.0|0.0|0.0|-133950.1508534647|-133945.48424572917
253.8|0.0|0.0|0.0|-134084.9451734913|-134080.9596382361
254.0|0.0|0.0|0.0|-133974.4348573331|-133971.38264362502
254.2|0.0|0.0|0.0|-134137.1579125066|-134131.23005943716
254.4|0.0|0.0|0.0|-134163.719739239|-134162.78641769188
254.6|0.0|0.0|0.0|-134114.7876066484|-134113.7912228346
254.8|0.0|0.0|0.0|-134347.34863377013|-134346.1756756096
255.0|0.0|0.0|0.0|-134365.46503612577|-134363.90109191168
255.2|0.0|0.0|0.0|-134264.6671066467|-134262.10677861882
255.4|0.0|0.0|0.0|-134141.2542507225|-134138.88310949472
255.6|0.0|0.0|0.0|-134046.63003477026|-134045.34356452967
255.8|0.0|0.0|0.0|-134075.09949488775|-134066.32122736366
256.0|0.0|0.0|0.0|-133857.76793739098|-133856.3679550703
256.2|0.0|0.0|0.0|-134085.95113183575|-134082.44486980743
256.4|0.0|0.0|0.0|-134106.3008354333|-134102.46664961817
256.6|0.0|0.0|0.0|-133884.1072449564|-133882.45501356895
256.8|0.0|0.0|0.0|-133860.43374635073|-133858.76890250994
257.0|0.0|0.0|0.0|-134167.30373051375|-134163.3308077119
257.2|0.0|0.0|0.0|-133995.54734094036|-133993.54196085944
257.4|0.0|0.0|0.0|-134178.64686873826|-134176.17482788378
257.6|0.0|0.0|0.0|-134350.2356766636|-134348.19245922266
257.8|0.0|0.0|0.0|-133989.2898856039|-133986.72955757604
258.0|0.0|0.0|0.0|-134138.19857839946|-134136.48328474534
258.2|0.0|0.0|0.0|-133739.5315408003|-133737.07211239918
258.4|0.0|0.0|0.0|-133763.19958890826|-133759.01225439965
258.6|0.0|0.0|0.0|-133935.57886587453|-133935.04914283426
258.8|0.0|0.0|0.0|-134232.5044066727|-134230.4485767784
259.0|0.0|0.0|0.0|-134031.29793855225|-134030.061918125
259.2|0.0|0.0|0.0|-133761.38289337448|-133758.54509137315
259.4|0.0|0.0|0.0|-133800.9290480484|-133799.1633045809
259.6|0.0|0.0|0.0|-134046.12500210648|-134043.41332463853
259.8|0.0|0.0|0.0|-134023.9275729273|-134022.64110268673
260.0|0.0|0.0|0.0|-134063.82306054662|-134062.6374899327
260.2|0.0|0.0|0.0|-134126.68697732227|-134125.07258329485
260.4|0.0|0.0|0.0|-134333.3569962735|-134332.46151208642
260.6|0.0|0.0|0.0|-134211.95375558102|-134208.67451771285
260.8|0.0|0.0|0.0|-134582.02448565612|-134581.20467618908
261.0|0.0|0.0|0.0|-134185.52679003132|-134182.49980122992
261.2|0.0|0.0|0.0|-134438.27889627864|-134437.47169926492
261.4|0.0|0.0|0.0|-134292.46876008235|-134287.70125272014
261.6|0.0|0.0|0.0|-134411.2296360727|-134409.72875412533
261.8|0.0|0.0|0.0|-134014.91139916942|-134014.1042021557
262.0|0.0|0.0|0.0|-134012.93206255964|-134011.4690179723
262.2|0.0|0.0|0.0|-133928.11122249297|-133925.79053107856
262.4|0.0|0.0|0.0|-133998.2112381523|-133994.3518274305
262.6|0.0|0.0|0.0|-133770.76282688783|-133768.32862339335
262.8|0.0|0.0|0.0|-133887.5345514145|-133885.60484605358
263.0|0.0|0.0|0.0|-133695.62346140505|-133692.63430996364
263.2|0.0|0.0|0.0|-133709.93859594504|-133708.07195285082
263.4|0.0|0.0|0.0|-133825.41821871884|-133824.4344473584
263.6|0.0|0.0|0.0|-133901.17008561306|-133900.1863142526
263.8|0.0|0.0|0.0|-134046.64168535045|-134045.73358871
264.0|0.0|0.0|0.0|-134181.32014655657|-134172.73106583257
264.2|0.0|0.0|0.0|-134026.18731420726|-134020.53693511127
264.4|0.0|0.0|0.0|-134082.80717241752|-134077.88831561524
264.6|0.0|0.0|0.0|-134106.48400159855|-134105.90382874495
264.8|0.0|0.0|0.0|-134197.4954648943|-134196.3098942804
265.0|0.0|0.0|0.0|-134342.90380631445|-134340.35609073992
265.2|0.0|0.0|0.0|-134370.68904102073|-134365.29091099158
265.4|0.0|0.0|0.0|-134113.53519084762|-134113.00546780738
265.6|0.0|0.0|0.0|-134062.3105240002|-134059.91415786574
265.8|0.0|0.0|0.0|-134099.22619994066|-134096.93073343294
266.0|0.0|0.0|0.0|-134330.6883096936|-134329.401839453
266.2|0.0|0.0|0.0|-134111.29412238396|-134109.6040536365
266.4|0.0|0.0|0.0|-134324.42322823536|-134323.38900706155
266.6|0.0|0.0|0.0|-133976.33429026784|-133973.66045015992
266.8|0.0|0.0|0.0|-133965.21620242277|-133964.34594314237
267.0|0.0|0.0|0.0|-134018.08642876238|-134015.9675366014
267.2|0.0|0.0|0.0|-133922.87073954486|-133921.64733157094
267.4|0.0|0.0|0.0|-133925.4415607947|-133924.29382754082
267.6|0.0|0.0|0.0|-133908.20958166532|-133907.35193483825
267.8|0.0|0.0|0.0|-133774.4292890963|-133771.4653625616
268.0|0.0|0.0|0.0|-133981.13450416405|-133978.68768821622
268.2|0.0|0.0|0.0|-134094.3969904308|-134093.64024323045
268.4|0.0|0.0|0.0|-134188.81381612815|-134186.84627340722
268.6|0.0|0.0|0.0|-134064.06514099802|-134063.66154249117
268.8|0.0|0.0|0.0|-134173.9442306803|-134173.61630689347
269.0|0.0|0.0|0.0|-134083.05061666822|-134079.46867991987
269.2|0.0|0.0|0.0|-134338.0505439333|-134336.31002537248
269.4|0.0|0.0|0.0|-134215.61798022807|-134209.91715131875
269.6|0.0|0.0|0.0|-134263.44440329034|-134260.7201133691
269.8|0.0|0.0|0.0|-134403.49709422945|-134402.21062398885
270.0|0.0|0.0|0.0|-134350.98446590017|-134350.47996776662
270.2|0.0|0.0|0.0|-133899.3955740897|-133896.43164755497
270.4|0.0|0.0|0.0|-134405.59638885895|-134404.1333442716
270.6|0.0|0.0|0.0|-134434.7816058859|-134433.33117375188
270.8|0.0|0.0|0.0|-134622.35194672272|-134617.43308992044
271.0|0.0|0.0|0.0|-134497.0346103443|-134494.1085211696
271.2|0.0|0.0|0.0|-134502.90350733575|-134501.71793672186
271.4|0.0|0.0|0.0|-134386.44339923435|-134385.5479150473
271.6|0.0|0.0|0.0|-134397.29010910608|-134394.4018572914
271.8|0.0|0.0|0.0|-134379.10295139093|-134378.56061589735
272.0|0.0|0.0|0.0|-134498.8623391323|-134498.43351571873
272.2|0.0|0.0|0.0|-134350.76691202327|-134350.11106444962
272.4|0.0|0.0|0.0|-134568.09443365462|-134564.04583613275
272.6|0.0|0.0|0.0|-134458.6731802809|-134452.8840641982
272.8|0.0|0.0|0.0|-134554.730562955|-134554.4404765282
273.0|0.0|0.0|0.0|-134342.3393854141|-134339.16104717262
273.2|0.0|0.0|0.0|-134216.54824015594|-134216.14464164907
273.4|0.0|0.0|0.0|-134403.1814289099|-134401.4787477091
273.6|0.0|0.0|0.0|-134197.97650408876|-134197.67380520861
273.8|0.0|0.0|0.0|-134180.92919055195|-134179.20128444448
274.0|0.0|0.0|0.0|-134251.69390314817|-134247.63269317296
274.2|0.0|0.0|0.0|-134068.78714135505|-134066.20158842052
274.4|0.0|0.0|0.0|-134084.85540690922|-134080.94554637405
274.6|0.0|0.0|0.0|-134100.46962414315|-134096.8498500348
274.8|0.0|0.0|0.0|-134061.16722886873|-134052.439411158
275.0|0.0|0.0|0.0|-134108.47473332888|-134107.64231140848
275.2|0.0|0.0|0.0|-134200.71103777486|-134198.85700713398
275.4|0.0|0.0|0.0|-134279.26139717147|-134277.8614148508
275.6|0.0|0.0|0.0|-134234.3736757372|-134231.5737110959
275.8|0.0|0.0|0.0|-134235.10244662303|-134230.83943739437
276.0|0.0|0.0|0.0|-134181.01486350637|-134178.807684172
276.2|0.0|0.0|0.0|-134060.04619524188|-134055.53093694648
276.4|0.0|0.0|0.0|-134237.26377711116|-134235.10704759017
276.6|0.0|0.0|0.0|-134024.5610651221|-134023.1106329881
276.8|0.0|0.0|0.0|-134229.5719908312|-134223.46756341503
277.0|0.0|0.0|0.0|-134232.85544192675|-134230.98879883255
277.2|0.0|0.0|0.0|-134344.251894625|-134338.48800344896
277.4|0.0|0.0|0.0|-134361.91414904626|-134361.10695203254
277.6|0.0|0.0|0.0|-134350.14754535773|-134349.44124797077
277.8|0.0|0.0|0.0|-134510.552994694|-134508.83770103985
278.0|0.0|0.0|0.0|-134148.10609393337|-134146.7943987861
278.2|0.0|0.0|0.0|-133995.10083681802|-133993.41076807055
278.4|0.0|0.0|0.0|-134403.9713491686|-134403.79477482184
278.6|0.0|0.0|0.0|-134276.146971885|-134274.92356391108
278.8|0.0|0.0|0.0|-134238.46442482263|-134236.7491311685
279.0|0.0|0.0|0.0|-134148.60143706203|-134147.47892871482
279.2|0.0|0.0|0.0|-134336.21168048278|-134335.39187101572
279.4|0.0|0.0|0.0|-134240.4781088743|-134239.78442394064
279.6|0.0|0.0|0.0|-134206.07099801375|-134203.5106699859
279.8|0.0|0.0|0.0|-134322.56523996935|-134322.16164146247
280.0|0.0|0.0|0.0|-134229.73758339277|-134229.15741053916
280.2|0.0|0.0|0.0|-133998.89536331798|-133998.21429083767
280.4|0.0|0.0|0.0|-133971.09593475197|-133970.41486227163
280.6|0.0|0.0|0.0|-134236.78907618453|-134235.5908931173
280.8|0.0|0.0|0.0|-134203.85049587107|-134200.31900893612
281.0|0.0|0.0|0.0|-134326.85513667026|-134324.63534488252
281.2|0.0|0.0|0.0|-134272.8465580276|-134272.2916100807
281.4|0.0|0.0|0.0|-133988.7636590152|-133987.80511256144
281.6|0.0|0.0|0.0|-134210.15300054784|-134205.36026827892
281.8|0.0|0.0|0.0|-134018.88514565869|-134016.46355461757
282.0|0.0|0.0|0.0|-133884.07509100277|-133878.37426209348
282.2|0.0|0.0|0.0|-133784.2727477296|-133782.40610463542
282.4|0.0|0.0|0.0|-133968.5406910155|-133967.8974558952
282.6|0.0|0.0|0.0|-133913.06645425997|-133910.7962126589
282.8|0.0|0.0|0.0|-133873.21719929695|-133869.86228670873
283.0|0.0|0.0|0.0|-134033.12303583656|-134029.49064927487
283.2|0.0|0.0|0.0|-133889.08716408873|-133887.8259187548
283.4|0.0|0.0|0.0|-133975.91129287588|-133974.28428639512
283.6|0.0|0.0|0.0|-134359.798569492|-134357.8058018644
283.8|0.0|0.0|0.0|-134298.83038941972|-134297.3042825657
284.0|0.0|0.0|0.0|-134296.58537272533|-134296.04303723175
284.2|0.0|0.0|0.0|-134588.3833309053|-134586.37795082436
284.4|0.0|0.0|0.0|-134659.85810397862|-134657.34822576412
284.6|0.0|0.0|0.0|-134902.01245896023|-134898.15304823843
284.8|0.0|0.0|0.0|-134910.87981108253|-134906.843826014
285.0|0.0|0.0|0.0|-134632.27924368816|-134630.74052438076
285.2|0.0|0.0|0.0|-134580.18336322688|-134578.7077061862
285.4|0.0|0.0|0.0|-134844.1206940601|-134843.66664573993
285.6|0.0|0.0|0.0|-134758.951223082|-134757.09719244114
285.8|0.0|0.0|0.0|-134545.88894320434|-134543.58086424327
286.0|0.0|0.0|0.0|-134671.98042947802|-134671.0092705709
286.2|0.0|0.0|0.0|-134284.89960949984|-134282.20054448524
286.4|0.0|0.0|0.0|-134711.49873855093|-134707.74022745588
286.6|0.0|0.0|0.0|-134573.8211979001|-134571.7275306458
286.8|0.0|0.0|0.0|-134881.23147710046|-134879.49095853965
287.0|0.0|0.0|0.0|-134540.25380107487|-134539.0051681943
287.2|0.0|0.0|0.0|-134208.21045456908|-134204.13663214052
287.4|0.0|0.0|0.0|-134340.7673391642|-134339.40519420354
287.6|0.0|0.0|0.0|-134298.62244856358|-134296.55400621594
287.8|0.0|0.0|0.0|-134455.2240032077|-134454.22761939393
288.0|0.0|0.0|0.0|-134104.8586921086|-134103.2442980812
288.2|0.0|0.0|0.0|-133883.22004957864|-133882.76600125842
288.4|0.0|0.0|0.0|-134283.70126237982|-134281.04003472527
288.6|0.0|0.0|0.0|-134264.782582371|-134263.64746157048
288.8|0.0|0.0|0.0|-134162.41949487102|-134159.6195302297
289.0|0.0|0.0|0.0|-134400.530001462|-134396.30482959337
289.2|0.0|0.0|0.0|-134229.07371273875|-134227.43409380468
289.4|0.0|0.0|0.0|-134209.17184503068|-134206.19530604262
289.6|0.0|0.0|0.0|-134144.50779676053|-134142.4015170529
289.8|0.0|0.0|0.0|-134515.3643747467|-134514.14096677283
290.0|0.0|0.0|0.0|-134484.07624895178|-134483.30688929808
290.2|0.0|0.0|0.0|-134587.94869817616|-134585.1991833482
290.4|0.0|0.0|0.0|-134417.57949853482|-134417.11283776126
290.6|0.0|0.0|0.0|-134636.6446567934|-134630.55284183053
290.8|0.0|0.0|0.0|-134180.5157608192|-134178.71217999165
291.0|0.0|0.0|0.0|-134745.56976822572|-134743.32475153136
291.2|0.0|0.0|0.0|-134630.08037620093|-134625.918266599
291.4|0.0|0.0|0.0|-134439.55537614686|-134439.05087801328
291.6|0.0|0.0|0.0|-134466.6721508262|-134464.64154583856
291.8|0.0|0.0|0.0|-134398.2217420455|-134393.31549769657
292.0|0.0|0.0|0.0|-134418.9812176118|-134413.55786267592
292.2|0.0|0.0|0.0|-134338.86691400112|-134337.20207016033
292.4|0.0|0.0|0.0|-134439.84221543485|-134435.9323548997
292.6|0.0|0.0|0.0|-134555.01913932856|-134550.94531689998
292.8|0.0|0.0|0.0|-134254.41392644178|-134253.64456678808
293.0|0.0|0.0|0.0|-134214.51676914823|-134212.86453776082
293.2|0.0|0.0|0.0|-134320.04386879248|-134316.82769319098
293.4|0.0|0.0|0.0|-134272.22930761083|-134270.27437734324
293.6|0.0|0.0|0.0|-134242.3377931969|-134241.4044716498
293.8|0.0|0.0|0.0|-134127.0978070365|-134124.03298087508
294.0|0.0|0.0|0.0|-134406.06366427758|-134401.7249803289
294.2|0.0|0.0|0.0|-134483.08841932885|-134480.1875550608
294.4|0.0|0.0|0.0|-134382.2585619648|-134379.05499881663
294.6|0.0|0.0|0.0|-134452.4943125432|-134450.6907317157
294.8|0.0|0.0|0.0|-134305.23130735455|-134304.02051183398
295.0|0.0|0.0|0.0|-134344.55693686623|-134342.86686811876
295.2|0.0|0.0|0.0|-134295.7532431677|-134293.73525063344
295.4|0.0|0.0|0.0|-134216.67064461802|-134212.88690861623
295.6|0.0|0.0|0.0|-134215.2782393522|-134214.39536761848
295.8|0.0|0.0|0.0|-134381.08661873816|-134378.90466431048
296.0|0.0|0.0|0.0|-133950.2259575898|-133948.7250756424
296.2|0.0|0.0|0.0|-134147.70034944316|-134144.6985855484
296.4|0.0|0.0|0.0|-134168.49828499948|-134166.45506755853
296.6|0.0|0.0|0.0|-134199.86606649088|-134199.3363434506
296.8|0.0|0.0|0.0|-134347.4200839491|-134346.39847522866
297.0|0.0|0.0|0.0|-134446.77076337024|-134443.8951240089
297.2|0.0|0.0|0.0|-134333.4141269351|-134331.15649778736
297.4|0.0|0.0|0.0|-134189.52041628226|-134188.08259660157
297.6|0.0|0.0|0.0|-134190.4897777528|-134188.76187164537
297.8|0.0|0.0|0.0|-134034.3223805067|-134031.57286567875
298.0|0.0|0.0|0.0|-134402.29472258984|-134401.04608970924
298.2|0.0|0.0|0.0|-134459.3934691407|-134458.13222380675
298.4|0.0|0.0|0.0|-134243.08293915485|-134241.58205720747
298.6|0.0|0.0|0.0|-134061.6880116019|-134060.96910176156
298.8|0.0|0.0|0.0|-134338.24966752218|-134337.66949466857
299.0|0.0|0.0|0.0|-134268.73932014967|-134266.44385364192
299.2|0.0|0.0|0.0|-134418.83560062185|-134417.35994358116
299.4|0.0|0.0|0.0|-134292.77412949642|-134290.4786629887
299.6|0.0|0.0|0.0|-134118.35382119333|-134111.946694897
299.8|0.0|0.0|0.0|-134298.46851050702|-134296.9171787463
300.0|0.0|0.0|0.0|-134090.8927534503|-134086.33965779483
300.2|0.0|0.0|0.0|-134020.66704700462|-134017.19862233635
300.4|0.0|0.0|0.0|-134088.19557552683|-134087.16135435304
300.6|0.0|0.0|0.0|-133840.8912066819|-133838.74708961425
300.8|0.0|0.0|0.0|-134503.01978208387|-134501.85943637666
301.0|0.0|0.0|0.0|-134221.11883749915|-134216.61619165703
301.2|0.0|0.0|0.0|-134493.94208937435|-134491.39437379985
301.4|0.0|0.0|0.0|-134579.1392116807|-134577.27256858652
301.6|0.0|0.0|0.0|-134445.53549345845|-134442.79859108382
301.8|0.0|0.0|0.0|-134540.35600095693|-134537.74522311572
302.0|0.0|0.0|0.0|-134296.96087641682|-134295.5482816428
302.2|0.0|0.0|0.0|-134071.25049000623|-134069.81267032557
302.4|0.0|0.0|0.0|-134008.2406314275|-134002.0353043846
302.6|0.0|0.0|0.0|-134259.3419649579|-134257.94198263722
302.8|0.0|0.0|0.0|-134337.7569701293|-134335.8524896751
303.0|0.0|0.0|0.0|-134404.24982413364|-134402.05525725262
303.2|0.0|0.0|0.0|-134510.79288549168|-134504.94070714232
303.4|0.0|0.0|0.0|-134187.8254567349|-134186.08493817408
303.6|0.0|0.0|0.0|-134267.79028103227|-134264.30924391065
303.8|0.0|0.0|0.0|-134590.4168374493|-134590.10152611582
304.0|0.0|0.0|0.0|-134261.827647947|-134259.2547074658
304.2|0.0|0.0|0.0|-134372.2669815287|-134371.00573619478
304.4|0.0|0.0|0.0|-134361.1680225902|-134349.16096701127
304.6|0.0|0.0|0.0|-134211.35601945367|-134209.4641514528
304.8|0.0|0.0|0.0|-134325.10728675188|-134323.01361949756
305.0|0.0|0.0|0.0|-134064.30697660366|-134062.5160082295
305.2|0.0|0.0|0.0|-134433.46332942945|-134433.08495582928
305.4|0.0|0.0|0.0|-134525.68785108728|-134523.63202119299
305.6|0.0|0.0|0.0|-134801.21950673568|-134800.12222329518
305.8|0.0|0.0|0.0|-134218.95300843994|-134216.27916833202
306.0|0.0|0.0|0.0|-134258.9841310152|-134258.5931449617
306.2|0.0|0.0|0.0|-134404.98750023308|-134403.01995751218
306.4|0.0|0.0|0.0|-134249.06162597073|-134247.1445330632
306.6|0.0|0.0|0.0|-133944.47961837027|-133943.4201722898
306.8|0.0|0.0|0.0|-134413.46108333554|-134410.7115685076
307.0|0.0|0.0|0.0|-134168.7918993832|-134162.82620895375
307.2|0.0|0.0|0.0|-134251.72034713754|-134251.25368636398
307.4|0.0|0.0|0.0|-134164.23108500818|-134162.8184902342
307.6|0.0|0.0|0.0|-134557.5756672982|-134556.55405857775
307.8|0.0|0.0|0.0|-134004.68355026716|-134001.00071389214
308.0|0.0|0.0|0.0|-134310.55083645877|-134309.76886435176
308.2|0.0|0.0|0.0|-134304.989887753|-134304.1196284726
308.4|0.0|0.0|0.0|-134409.04219906215|-134408.56292583526
308.6|0.0|0.0|0.0|-134125.63055553284|-134123.65040035857
308.8|0.0|0.0|0.0|-134423.52440372575|-134421.53163609817
309.0|0.0|0.0|0.0|-134231.1699483768|-134226.45289082796
309.2|0.0|0.0|0.0|-134429.37465260254|-134428.4287186021
309.4|0.0|0.0|0.0|-134388.66931250412|-134386.26033391638
309.6|0.0|0.0|0.0|-134352.14364763378|-134349.74728149932
309.8|0.0|0.0|0.0|-134314.5646384697|-134312.92501953559
310.0|0.0|0.0|0.0|-134384.1363281208|-134382.6228337201
310.2|0.0|0.0|0.0|-134368.6986852336|-134366.3527689125
310.4|0.0|0.0|0.0|-134177.33478921893|-134174.66094911104
310.6|0.0|0.0|0.0|-134116.03826599038|-134113.0238896423
310.8|0.0|0.0|0.0|-134458.56511627903|-134456.29487467796
311.0|0.0|0.0|0.0|-134391.1037854424|-134389.64074085504
311.2|0.0|0.0|0.0|-134596.08905979828|-134595.3575375046
311.4|0.0|0.0|0.0|-134447.92696148896|-134446.04770594143
311.6|0.0|0.0|0.0|-134469.75911821914|-134466.95915357786
311.8|0.0|0.0|0.0|-134340.44607876588|-134339.4623074054
312.0|0.0|0.0|0.0|-134076.72613751685|-134076.17118956993
312.2|0.0|0.0|0.0|-133963.5677431943|-133960.31373023277
312.4|0.0|0.0|0.0|-134085.36711160783|-134082.27706053972
312.6|0.0|0.0|0.0|-134070.23923172546|-134066.37982100368
312.8|0.0|0.0|0.0|-133915.84887772705|-133914.53718257978
313.0|0.0|0.0|0.0|-134259.07725182414|-134252.05211531423
313.2|0.0|0.0|0.0|-134223.114514389|-134218.08214550663
313.4|0.0|0.0|0.0|-134094.31614088893|-134091.90716230113
313.6|0.0|0.0|0.0|-134196.67763883472|-134194.20559798024
313.8|0.0|0.0|0.0|-134227.94115684557|-134227.65107041877
314.0|0.0|0.0|0.0|-134404.06754014865|-134403.3107929483
314.2|0.0|0.0|0.0|-134083.85599727675|-134082.75871383623
314.4|0.0|0.0|0.0|-134080.90121482752|-134077.44540261256
314.6|0.0|0.0|0.0|-134120.89631401745|-134118.34859844294
314.8|0.0|0.0|0.0|-134341.743729776|-134340.98698257565
315.0|0.0|0.0|0.0|-134229.25991161866|-134227.4311058845
315.2|0.0|0.0|0.0|-134322.98403636267|-134319.5156116944
315.4|0.0|0.0|0.0|-134307.3698191287|-134305.4275013145
315.6|0.0|0.0|0.0|-134422.5666097643|-134421.35581424373
315.8|0.0|0.0|0.0|-134165.2200142764|-134164.81641576954
316.0|0.0|0.0|0.0|-134372.35303776278|-134370.03234634837
316.2|0.0|0.0|0.0|-134317.43841592385|-134314.73935090922
316.4|0.0|0.0|0.0|-134177.76507878516|-134177.0966187582
316.6|0.0|0.0|0.0|-134156.50048245525|-134154.8104137078
316.8|0.0|0.0|0.0|-134094.84041088427|-134091.33414885597
317.0|0.0|0.0|0.0|-134326.91011248456|-134325.4470678972
317.2|0.0|0.0|0.0|-134305.79686559472|-134305.0527308477
317.4|0.0|0.0|0.0|-134365.40332007583|-134360.91328668708
317.6|0.0|0.0|0.0|-134324.36212279016|-134323.84501220324
317.8|0.0|0.0|0.0|-134043.48122932966|-134041.1479254619
318.0|0.0|0.0|0.0|-134256.48420778572|-134252.9022710374
318.2|0.0|0.0|0.0|-134276.3614342483|-134274.06596774058
318.4|0.0|0.0|0.0|-134270.94152153283|-134269.99558753238
318.6|0.0|0.0|0.0|-134076.51106147066|-134075.50206520353
318.8|0.0|0.0|0.0|-134069.8642985609|-134069.12016381387
319.0|0.0|0.0|0.0|-134446.09724347357|-134445.68103251336
319.2|0.0|0.0|0.0|-134204.9208020735|-134204.7316152734
319.4|0.0|0.0|0.0|-134227.0808825905|-134225.85747461658
319.6|0.0|0.0|0.0|-134538.34883721205|-134536.09120806435
319.8|0.0|0.0|0.0|-134100.43038882755|-134098.1979845865
320.0|0.0|0.0|0.0|-134191.20221550987|-134189.27251014896
320.2|0.0|0.0|0.0|-134223.25889086834|-134221.41747268083
320.4|0.0|0.0|0.0|-134298.8895850141|-134297.19951626667
320.6|0.0|0.0|0.0|-134271.8358726015|-134270.8016514277
320.8|0.0|0.0|0.0|-134002.38684619736|-133999.6877811828
321.0|0.0|0.0|0.0|-134119.5834987132|-134116.98533332534
321.2|0.0|0.0|0.0|-134299.24718019797|-134295.4256068362
321.4|0.0|0.0|0.0|-133997.90470712175|-133996.26508818768
321.6|0.0|0.0|0.0|-134337.91122424026|-134336.675203813
321.8|0.0|0.0|0.0|-134179.53664765978|-134178.7420630994
322.0|0.0|0.0|0.0|-133934.99985083847|-133933.8142802246
322.2|0.0|0.0|0.0|-134130.20859883088|-134129.91851240408
322.4|0.0|0.0|0.0|-134320.12876142276|-134318.56481720868
322.6|0.0|0.0|0.0|-134279.57514071782|-134278.90668069085
322.8|0.0|0.0|0.0|-134591.8433277008|-134591.6541409007
323.0|0.0|0.0|0.0|-134535.48129818006|-134534.68671361968
323.2|0.0|0.0|0.0|-134330.33377147757|-134328.61847782342
323.4|0.0|0.0|0.0|-134514.70012255793|-134513.70373874414
323.6|0.0|0.0|0.0|-134671.70914174287|-134669.8298861953
323.8|0.0|0.0|0.0|-134559.1318471356|-134558.0976259618
324.0|0.0|0.0|0.0|-134626.5303872017|-134625.62229056124
324.2|0.0|0.0|0.0|-134724.1692287144|-134723.74040530086
324.4|0.0|0.0|0.0|-134509.34240324548|-134507.1226114578
