times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
186.6|0.0|0.0|0.0|-134133.35820365185|-134125.18533388802
186.8|0.0|0.0|0.0|-134312.44619617527|-134307.1237408661
187.0|0.0|0.0|0.0|-134164.8604083168|-134159.21002922085
187.2|0.0|0.0|0.0|-134168.57808441526|-134165.4754208938
187.4|0.0|0.0|0.0|-134164.89531331873|-134161.56562563716
187.6|0.0|0.0|0.0|-134393.00637152203|-134391.1397284278
187.8|0.0|0.0|0.0|-134242.23128486075|-134241.04571424687
188.0|0.0|0.0|0.0|-134161.41565749212|-134158.66614266415
188.2|0.0|0.0|0.0|-134409.0932224581|-134407.66801523077
188.4|0.0|0.0|0.0|-134247.84280840543|-134246.49327589813
188.6|0.0|0.0|0.0|-134473.7774134033|-134469.50179172133
188.8|0.0|0.0|0.0|-134546.97643542924|-134543.19269942745
189.0|0.0|0.0|0.0|-134152.50934479202|-134150.4030650844
189.2|0.0|0.0|0.0|-134380.60940600108|-134379.47428520056
189.4|0.0|0.0|0.0|-134026.39588404822|-134024.5796907674
189.6|0.0|0.0|0.0|-134092.28334029226|-134091.07254477168
189.8|0.0|0.0|0.0|-133829.6416119565|-133823.99123286054
190.0|0.0|0.0|0.0|-134080.6798832202|-134079.31773825956
190.2|0.0|0.0|0.0|-134015.6606482991|-134013.1886074446
190.4|0.0|0.0|0.0|-133948.77278130536|-133947.54937333148
190.6|0.0|0.0|0.0|-133944.91337058358|-133944.38364754332
190.8|0.0|0.0|0.0|-134188.25804531033|-134187.4508482966
191.0|0.0|0.0|0.0|-134197.71774936919|-134197.31415086234
191.2|0.0|0.0|0.0|-134287.59753983203|-134285.83179636454
191.4|0.0|0.0|0.0|-134122.13291301453|-134119.63564725334
191.6|0.0|0.0|0.0|-134209.78226504984|-134208.2309332891
191.8|0.0|0.0|0.0|-134263.548264786|-134261.8834209452
192.0|0.0|0.0|0.0|-134468.12199244834|-134463.35448508614
192.2|0.0|0.0|0.0|-134452.60700187171|-134451.7367425913
192.4|0.0|0.0|0.0|-134320.2419875273|-134319.5356901403
192.6|0.0|0.0|0.0|-134513.36977876566|-134511.89412172497
192.8|0.0|0.0|0.0|-134358.90103699858|-134358.76230001185
193.0|0.0|0.0|0.0|-134033.75378783478|-134030.67634921998
193.2|0.0|0.0|0.0|-134300.51978841244|-134299.6999789454
193.4|0.0|0.0|0.0|-133997.38630624395|-133992.65663624174
193.6|0.0|0.0|0.0|-134041.6074760728|-134038.3282382046
193.8|0.0|0.0|0.0|-134097.98514249906|-134096.43381073835
194.0|0.0|0.0|0.0|-133896.03141803184|-133894.3413492844
194.2|0.0|0.0|0.0|-134199.08344686643|-134192.14659752988
194.4|0.0|0.0|0.0|-134007.48313155593|-134006.4489103821
194.6|0.0|0.0|0.0|-134375.9300123901|-134371.51565372138
194.8|0.0|0.0|0.0|-134182.02049021117|-134178.66557762295
195.0|0.0|0.0|0.0|-134193.04184086306|-134187.71938555388
195.2|0.0|0.0|0.0|-134068.66736657315|-134066.80072347893
195.4|0.0|0.0|0.0|-134257.539390273|-134253.99529088472
195.6|0.0|0.0|0.0|-134178.17814768758|-134174.8358475527
195.8|0.0|0.0|0.0|-134347.4751088598|-134346.46611259267
196.0|0.0|0.0|0.0|-134350.95554604713|-134349.78258788656
196.2|0.0|0.0|0.0|-134269.3957505119|-134268.05883045794
196.4|0.0|0.0|0.0|-134603.2690747561|-134597.6691454735
196.6|0.0|0.0|0.0|-134316.195765417|-134314.7705581897
196.8|0.0|0.0|0.0|-134426.1443403254|-134421.9822307235
197.0|0.0|0.0|0.0|-134442.56878389142|-134438.30577466276
197.2|0.0|0.0|0.0|-134363.5010555833|-134361.55873776905
197.4|0.0|0.0|0.0|-134373.31071897098|-134370.01886864947
197.6|0.0|0.0|0.0|-134220.1408705847|-134217.39135575673
197.8|0.0|0.0|0.0|-134523.82375305428|-134518.41301057173
198.0|0.0|0.0|0.0|-134311.20328057406|-134309.7402359867
198.2|0.0|0.0|0.0|-134477.01284008968|-134472.67415614097
198.4|0.0|0.0|0.0|-134381.71314265858|-134381.22125697837
198.6|0.0|0.0|0.0|-134403.72815138646|-134402.2020445324
198.8|0.0|0.0|0.0|-134111.16407815312|-134110.21814415266
199.0|0.0|0.0|0.0|-134086.01326057044|-134084.95381448994
199.2|0.0|0.0|0.0|-134263.16213159484|-134259.35317068637
199.4|0.0|0.0|0.0|-134000.25554173897|-133996.2447815771
199.6|0.0|0.0|0.0|-133764.57049298787|-133759.7273109056
199.8|0.0|0.0|0.0|-133893.77246499475|-133890.4806146732
200.0|0.0|0.0|0.0|-134265.43053261805|-134259.74231616207
200.2|0.0|0.0|0.0|-133984.92881552217|-133982.67118637447
200.4|0.0|0.0|0.0|-133830.3052132352|-133828.00974672745
200.6|0.0|0.0|0.0|-134144.1369239295|-134142.0810940352
200.8|0.0|0.0|0.0|-134114.01648766812|-134111.85975814713
201.0|0.0|0.0|0.0|-134185.23169659538|-134184.0209010748
201.2|0.0|0.0|0.0|-134322.64559569416|-134321.23300092015
201.4|0.0|0.0|0.0|-134204.43925299164|-134200.46633018978
201.6|0.0|0.0|0.0|-134273.9271939257|-134272.1362255515
201.8|0.0|0.0|0.0|-134493.68137082463|-134492.36967567736
202.0|0.0|0.0|0.0|-134178.62951112923|-134174.39172680728
202.2|0.0|0.0|0.0|-134269.56126179735|-134268.23695419673
202.4|0.0|0.0|0.0|-134197.98145767703|-134188.85004145946
202.6|0.0|0.0|0.0|-134274.2961318555|-134271.21869324075
202.8|0.0|0.0|0.0|-134326.30794516444|-134324.12599073673
203.0|0.0|0.0|0.0|-134062.90049815245|-134058.1834406036
203.2|0.0|0.0|0.0|-134351.33585854282|-134350.3268622757
203.4|0.0|0.0|0.0|-134324.53756826144|-134323.60424671433
203.6|0.0|0.0|0.0|-134409.0632839871|-134407.75158883983
203.8|0.0|0.0|0.0|-134439.33881273353|-134438.0523424929
204.0|0.0|0.0|0.0|-134467.96908181353|-134463.0628374646
204.2|0.0|0.0|0.0|-134226.12454105326|-134224.2452855057
204.4|0.0|0.0|0.0|-134067.16925388685|-134064.65937567235
204.6|0.0|0.0|0.0|-134430.45835986952|-134429.60071304246
204.8|0.0|0.0|0.0|-134510.66095065358|-134510.01771553326
205.0|0.0|0.0|0.0|-134481.63953511202|-134480.59270148486
205.2|0.0|0.0|0.0|-134548.76301178327|-134548.04410194294
205.4|0.0|0.0|0.0|-134289.45676605238|-134287.51444823813
205.6|0.0|0.0|0.0|-134331.74213525525|-134331.13673749496
205.8|0.0|0.0|0.0|-134061.30122285857|-134060.03997752463
206.0|0.0|0.0|0.0|-134474.57348142454|-134473.2743987306
206.2|0.0|0.0|0.0|-134145.19934944736|-134142.51289688607
206.4|0.0|0.0|0.0|-134214.92099150651|-134214.1137944928
206.6|0.0|0.0|0.0|-134052.28937617302|-134051.7344282261
206.8|0.0|0.0|0.0|-134026.95095741455|-134026.18159776085
207.0|0.0|0.0|0.0|-133814.87164925493|-133814.3040888547
207.2|0.0|0.0|0.0|-134227.92949611414|-134226.89527494033
207.4|0.0|0.0|0.0|-134417.48680323802|-134415.09043710356
207.6|0.0|0.0|0.0|-133933.53857704208|-133931.47013469442
207.8|0.0|0.0|0.0|-134252.93031111598|-134250.7483566883
208.0|0.0|0.0|0.0|-134037.20304194812|-134033.11660706621
208.2|0.0|0.0|0.0|-134293.8158529005|-134290.15824143213
208.4|0.0|0.0|0.0|-133972.45054181738|-133971.6307323503
208.6|0.0|0.0|0.0|-134297.57034686155|-134295.9181154741
208.8|0.0|0.0|0.0|-134204.34041661417|-134203.6088943205
209.0|0.0|0.0|0.0|-134382.50258595316|-134378.76929976474
209.2|0.0|0.0|0.0|-134457.5254979015|-134452.83366525927
209.4|0.0|0.0|0.0|-134470.1865696516|-134469.0640613044
209.6|0.0|0.0|0.0|-134091.00810763295|-134089.1666894454
209.8|0.0|0.0|0.0|-134201.14005019094|-134196.2464182953
210.0|0.0|0.0|0.0|-134433.74491345178|-134430.9197239038
210.2|0.0|0.0|0.0|-134065.11038063216|-134062.66356468436
210.4|0.0|0.0|0.0|-134515.5039479279|-134512.96884480672
210.6|0.0|0.0|0.0|-133941.80344214677|-133938.18366803843
210.8|0.0|0.0|0.0|-134061.89569978253|-134059.97860687497
211.0|0.0|0.0|0.0|-133983.78976592753|-133979.80423067234
211.2|0.0|0.0|0.0|-133909.80511463972|-133904.63400877063
211.4|0.0|0.0|0.0|-133905.86586460125|-133904.4658822806
211.6|0.0|0.0|0.0|-134052.7464814008|-134049.669042786
211.8|0.0|0.0|0.0|-133962.14019233405|-133961.1059711602
212.0|0.0|0.0|0.0|-134304.69789578093|-134303.99159839397
212.2|0.0|0.0|0.0|-134285.55126403406|-134285.09721571385
212.4|0.0|0.0|0.0|-134219.07882071132|-134217.08605308374
212.6|0.0|0.0|0.0|-134306.55791505752|-134303.68227569616
212.8|0.0|0.0|0.0|-134157.4053680731|-134157.07744428626
213.0|0.0|0.0|0.0|-133899.40626351823|-133897.93060647754
213.2|0.0|0.0|0.0|-134166.41190070935|-134165.57947878898
213.4|0.0|0.0|0.0|-133836.86670544243|-133833.9406162677
213.6|0.0|0.0|0.0|-134015.35064620103|-134014.7956982541
213.8|0.0|0.0|0.0|-133928.80399138737|-133927.65625813347
214.0|0.0|0.0|0.0|-134173.6088895755|-134172.19629480148
214.2|0.0|0.0|0.0|-134572.52769685024|-134571.43041340972
214.4|0.0|0.0|0.0|-134331.8568622314|-134330.948765591
214.6|0.0|0.0|0.0|-134471.28946887277|-134469.3976008719
214.8|0.0|0.0|0.0|-134211.78824141852|-134210.51438363123
215.0|0.0|0.0|0.0|-134449.14082146963|-134448.5858735227
215.2|0.0|0.0|0.0|-134342.07306698698|-134340.77398429305
215.4|0.0|0.0|0.0|-134522.55043436197|-134521.22612676132
215.6|0.0|0.0|0.0|-134670.15446328648|-134669.59951533956
215.8|0.0|0.0|0.0|-134236.10949407084|-134234.17978870994
216.0|0.0|0.0|0.0|-134493.18446206202|-134491.9862789948
216.2|0.0|0.0|0.0|-134443.25028646094|-134442.21606528715
216.4|0.0|0.0|0.0|-134485.44037832055|-134484.50705677347
216.6|0.0|0.0|0.0|-134347.59814965105|-134347.04320170413
216.8|0.0|0.0|0.0|-134321.56604595893|-134320.8219112119
217.0|0.0|0.0|0.0|-134212.97683356894|-134212.1948614619
217.2|0.0|0.0|0.0|-134205.83818497896|-134204.36252793827
217.4|0.0|0.0|0.0|-134280.33871681767|-134279.90989340414
217.6|0.0|0.0|0.0|-134662.31969928596|-134661.2980905655
217.8|0.0|0.0|0.0|-134252.44270487336|-134250.77786103258
218.0|0.0|0.0|0.0|-134229.13489110253|-134225.01061886057
218.2|0.0|0.0|0.0|-134722.59932195715|-134721.85518721014
218.4|0.0|0.0|0.0|-134501.71670581796|-134500.14014915057
218.6|0.0|0.0|0.0|-134632.65842806484|-134631.69988161107
218.8|0.0|0.0|0.0|-134528.02551516274|-134526.09580980186
219.0|0.0|0.0|0.0|-134378.01996810004|-134376.7587227661
219.2|0.0|0.0|0.0|-134462.58037664447|-134461.97497888416
219.4|0.0|0.0|0.0|-134126.42033996925|-134123.25461418112
219.6|0.0|0.0|0.0|-134419.56767175545|-134418.24336415486
219.8|0.0|0.0|0.0|-134360.26391615448|-134357.81710020668
220.0|0.0|0.0|0.0|-134307.26615319107|-134303.23016812254
220.2|0.0|0.0|0.0|-134600.92407483765|-134598.80518267668
220.4|0.0|0.0|0.0|-134471.40679149728|-134470.54914467022
220.6|0.0|0.0|0.0|-134347.59033706624|-134344.73992261157
220.8|0.0|0.0|0.0|-134563.85280744865|-134561.3303167808
221.0|0.0|0.0|0.0|-134574.25827538237|-134570.91597524748
221.2|0.0|0.0|0.0|-134535.98546479386|-134533.70261073948
221.4|0.0|0.0|0.0|-134580.63354961466|-134579.05699294727
221.6|0.0|0.0|0.0|-134268.44394958235|-134266.60253139483
221.8|0.0|0.0|0.0|-134293.93378673753|-134291.4365209764
222.0|0.0|0.0|0.0|-134257.9197984404|-134256.0657677995
222.2|0.0|0.0|0.0|-134154.62489080767|-134153.59066963385
222.4|0.0|0.0|0.0|-134261.2631837907|-134260.6830109371
222.6|0.0|0.0|0.0|-134512.20055542767|-134509.2240164396
222.8|0.0|0.0|0.0|-134741.62108166795|-134740.03191254722
223.0|0.0|0.0|0.0|-134623.16034743428|-134616.52619697788
223.2|0.0|0.0|0.0|-134589.52822832574|-134586.89222557785
223.4|0.0|0.0|0.0|-134529.40283457353|-134525.93440990523
223.6|0.0|0.0|0.0|-134322.24222409123|-134320.35035609035
223.8|0.0|0.0|0.0|-134474.20059091778|-134469.86190696908
224.0|0.0|0.0|0.0|-134136.08536641896|-134135.27816940527
224.2|0.0|0.0|0.0|-134202.5151581566|-134200.9638263959
224.4|0.0|0.0|0.0|-134291.26899230466|-134288.4816401167
224.6|0.0|0.0|0.0|-134176.24341785102|-134174.35154985014
224.8|0.0|0.0|0.0|-134429.8499201403|-134427.98327704612
225.0|0.0|0.0|0.0|-134334.4240981758|-134330.7538742541
225.2|0.0|0.0|0.0|-134667.4156739412|-134664.06076135297
225.4|0.0|0.0|0.0|-134432.09886989516|-134430.7241124812
225.6|0.0|0.0|0.0|-134692.57125625657|-134691.0829867625
225.8|0.0|0.0|0.0|-134140.57764792207|-134138.58488029448
226.0|0.0|0.0|0.0|-134359.4037133574|-134357.61274498326
226.2|0.0|0.0|0.0|-134162.80705697773|-134161.82328561728
226.4|0.0|0.0|0.0|-134151.1760656461|-134140.3041308677
226.6|0.0|0.0|0.0|-134135.68621542354|-134134.7150565164
226.8|0.0|0.0|0.0|-134116.09334241983|-134111.81772073783
227.0|0.0|0.0|0.0|-134624.05019586126|-134617.93315599175
227.2|0.0|0.0|0.0|-134383.00580020656|-134382.70310132645
227.4|0.0|0.0|0.0|-134216.64754066238|-134210.74491249962
227.6|0.0|0.0|0.0|-134375.76817108918|-134373.0691060746
227.8|0.0|0.0|0.0|-134434.9269394802|-134430.38645627812
228.0|0.0|0.0|0.0|-134311.58766340077|-134310.1372312668
228.2|0.0|0.0|0.0|-134359.3675744844|-134357.0594955233
228.4|0.0|0.0|0.0|-134365.98820455323|-134363.0621153785
228.6|0.0|0.0|0.0|-134201.67316244997|-134201.00470242297
228.8|0.0|0.0|0.0|-134375.4844982618|-134374.26109028788
229.0|0.0|0.0|0.0|-134373.28993138077|-134371.2088765798
229.2|0.0|0.0|0.0|-134576.71306782085|-134573.61040429943
229.4|0.0|0.0|0.0|-134456.78670425262|-134455.29843475856
229.6|0.0|0.0|0.0|-134263.03419605564|-134262.65582245542
229.8|0.0|0.0|0.0|-134441.5805240231|-134439.6634311155
230.0|0.0|0.0|0.0|-134445.15548511478|-134443.88162732753
230.2|0.0|0.0|0.0|-134374.30646436434|-134373.86502849747
230.4|0.0|0.0|0.0|-134185.06743339592|-134181.92693251447
230.6|0.0|0.0|0.0|-134242.58143272364|-134241.00487605625
230.8|0.0|0.0|0.0|-134440.69996545196|-134439.8801559849
231.0|0.0|0.0|0.0|-134398.5230520656|-134394.81499078387
231.2|0.0|0.0|0.0|-134317.34485750465|-134316.66378502434
231.4|0.0|0.0|0.0|-134455.5142838357|-134454.11430151507
231.6|0.0|0.0|0.0|-134473.47441739074|-134469.79158101568
231.8|0.0|0.0|0.0|-134363.2662316609|-134358.96538507222
232.0|0.0|0.0|0.0|-134738.57151770254|-134737.67603351548
232.2|0.0|0.0|0.0|-134442.0387234811|-134434.4460265709
232.4|0.0|0.0|0.0|-134202.18771763545|-134198.74451787383
232.6|0.0|0.0|0.0|-134138.330866379|-134132.566975203
232.8|0.0|0.0|0.0|-134408.10753660227|-134405.53459612108
233.0|0.0|0.0|0.0|-134584.17738521768|-134583.82423652417
233.2|0.0|0.0|0.0|-134295.19882071647|-134293.26911535556
233.4|0.0|0.0|0.0|-134322.8705433427|-134321.9372217956
233.6|0.0|0.0|0.0|-134349.81996218956|-134344.3966072537
233.8|0.0|0.0|0.0|-134649.21437955578|-134647.17116211483
234.0|0.0|0.0|0.0|-134470.117542139|-134466.51038048396
234.2|0.0|0.0|0.0|-134308.71828944093|-134306.66245954667
234.4|0.0|0.0|0.0|-134498.1052071362|-134484.2062835564
234.6|0.0|0.0|0.0|-134675.89034940576|-134672.63633644424
234.8|0.0|0.0|0.0|-134566.28812988798|-134562.3278195395
235.0|0.0|0.0|0.0|-134389.10838537876|-134385.98049695062
235.2|0.0|0.0|0.0|-134767.25409654502|-134761.3514683823
235.4|0.0|0.0|0.0|-134419.515347129|-134416.1099847274
235.6|0.0|0.0|0.0|-134504.1425505369|-134501.5948349624
235.8|0.0|0.0|0.0|-134251.15194071826|-134248.31413871696
236.0|0.0|0.0|0.0|-134137.29002579593|-134136.49544123554
236.2|0.0|0.0|0.0|-134274.1940608974|-134270.37248753564
236.4|0.0|0.0|0.0|-133960.5089253353|-133957.97382221415
236.6|0.0|0.0|0.0|-134173.9263589283|-134171.8579165807
236.8|0.0|0.0|0.0|-134164.8865294793|-134158.17670430287
237.0|0.0|0.0|0.0|-134183.93866679305|-134181.5170757519
237.2|0.0|0.0|0.0|-134248.39804901154|-134244.56386319644
237.4|0.0|0.0|0.0|-134348.26345455143|-134345.58961444354
237.6|0.0|0.0|0.0|-134432.76689192417|-134430.83718656327
237.8|0.0|0.0|0.0|-134524.11889146006|-134520.80181623186
238.0|0.0|0.0|0.0|-134337.1610615939|-134333.60434975225
238.2|0.0|0.0|0.0|-134148.92391924578|-134147.58699919184
238.4|0.0|0.0|0.0|-134126.85553884946|-134112.9440028163
238.6|0.0|0.0|0.0|-134281.2152985668|-134277.98651051195
238.8|0.0|0.0|0.0|-134389.3973316727|-134387.39195159177
239.0|0.0|0.0|0.0|-134304.7168631497|-134297.88091343982
239.2|0.0|0.0|0.0|-134507.56295020424|-134503.52696513568
239.4|0.0|0.0|0.0|-134387.58022610698|-134385.99105698627
239.6|0.0|0.0|0.0|-134431.5923560141|-134430.28066086682
239.8|0.0|0.0|0.0|-134691.98102277055|-134687.65495127515
240.0|0.0|0.0|0.0|-134321.6718765061|-134319.23767301164
240.2|0.0|0.0|0.0|-134376.606282168|-134375.73602288764
240.4|0.0|0.0|0.0|-134405.436962645|-134397.95777781485
240.6|0.0|0.0|0.0|-134343.68639109624|-134341.51704912187
240.8|0.0|0.0|0.0|-134228.05541888234|-134225.29329160106
241.0|0.0|0.0|0.0|-134273.5185770278|-134270.51681313306
241.2|0.0|0.0|0.0|-134409.51212232516|-134409.37338533843
241.4|0.0|0.0|0.0|-134281.89044174462|-134280.6291964107
241.6|0.0|0.0|0.0|-134322.80524037703|-134318.2016949082
241.8|0.0|0.0|0.0|-134243.1197601799|-134242.71616167304
242.0|0.0|0.0|0.0|-133948.17341898684|-133947.063523093
242.2|0.0|0.0|0.0|-134147.4527352339|-134145.1320438195
242.4|0.0|0.0|0.0|-134280.29676680846|-134279.33822035466
242.6|0.0|0.0|0.0|-134246.15067447527|-134245.5200518083
242.8|0.0|0.0|0.0|-134209.51149752486|-134207.26648083047
243.0|0.0|0.0|0.0|-134341.2670893404|-134338.93378547262
243.2|0.0|0.0|0.0|-134445.8495524291|-134444.209933495
243.4|0.0|0.0|0.0|-134370.58472019326|-134368.07484197876
243.6|0.0|0.0|0.0|-134390.70526749647|-134382.545010186
243.8|0.0|0.0|0.0|-134480.40503564494|-134476.4447252964
244.0|0.0|0.0|0.0|-134705.10850433633|-134703.79680918905
244.2|0.0|0.0|0.0|-134650.38306929747|-134647.64616692287
244.4|0.0|0.0|0.0|-134221.79797368185|-134220.81420232137
244.6|0.0|0.0|0.0|-134598.73842495048|-134596.92223166965
244.8|0.0|0.0|0.0|-134428.79355590683|-134424.0891108113
245.0|0.0|0.0|0.0|-134033.21349970408|-134031.88919210347
245.2|0.0|0.0|0.0|-134225.59913943894|-134224.96851677197
245.4|0.0|0.0|0.0|-134229.70839280344|-134227.94264933595
245.6|0.0|0.0|0.0|-134363.6250727289|-134361.99806624817
245.8|0.0|0.0|0.0|-134077.1972120931|-134075.9485792125
246.0|0.0|0.0|0.0|-134303.4296975224|-134302.29457672188
246.2|0.0|0.0|0.0|-134146.88891912458|-134144.82047677698
246.4|0.0|0.0|0.0|-134045.96406750422|-134044.67759726362
246.6|0.0|0.0|0.0|-134089.32568208443|-134088.78334659085
246.8|0.0|0.0|0.0|-134258.93816788308|-134257.05891233555
247.0|0.0|0.0|0.0|-134419.939551819|-134418.8674932852
247.2|0.0|0.0|0.0|-134354.9349673087|-134353.81245896153
247.4|0.0|0.0|0.0|-134536.0903766769|-134533.25257467557
247.6|0.0|0.0|0.0|-134758.2839671538|-134757.37587051335
247.8|0.0|0.0|0.0|-134595.58019460517|-134594.0414752978
248.0|0.0|0.0|0.0|-134554.06133714737|-134553.05234088024
248.2|0.0|0.0|0.0|-134836.49200477233|-134835.8361571987
248.4|0.0|0.0|0.0|-134522.4631926091|-134521.1767223685
248.6|0.0|0.0|0.0|-134498.89797184395|-134497.7628510434
248.8|0.0|0.0|0.0|-134328.80536513403|-134327.7711439602
249.0|0.0|0.0|0.0|-134568.92275482576|-134566.8164751181
249.2|0.0|0.0|0.0|-134679.02323958985|-134674.45753148105
249.4|0.0|0.0|0.0|-134589.26040917466|-134587.99916384075
249.6|0.0|0.0|0.0|-134561.9544476953|-134560.1887042278
249.8|0.0|0.0|0.0|-134349.1884911725|-134345.94709066433
250.0|0.0|0.0|0.0|-134494.0929675867|-134493.1596460396
250.2|0.0|0.0|0.0|-134461.94746372916|-134459.92947119486
250.4|0.0|0.0|0.0|-134428.71916641347|-134426.247125559
250.6|0.0|0.0|0.0|-134563.66097419796|-134562.65197793083
250.8|0.0|0.0|0.0|-134518.69452899724|-134515.13781715557
251.0|0.0|0.0|0.0|-134497.25335832057|-134496.05517525336
251.2|0.0|0.0|0.0|-134409.52232859738|-134409.13134254384
251.4|0.0|0.0|0.0|-134512.67624725407|-134511.03662831997
251.6|0.0|0.0|0.0|-134311.8103153738|-134308.40495297223
251.8|0.0|0.0|0.0|-134462.17598408388|-134460.1958289096
252.0|0.0|0.0|0.0|-134316.85420258515|-134315.17674629102
252.2|0.0|0.0|0.0|-134062.3685802392|-134058.00467138385
252.4|0.0|0.0|0.0|-134252.90372460822|-134251.08753132736
252.6|0.0|0.0|0.0|-134073.6562439113|-134073.22742049777
252.8|0.0|0.0|0.0|-133964.21798628697|-133963.0071907664
253.0|0.0|0.0|0.0|-133657.78227506264|-133656.82372860887
253.2|0.0|0.0|0.0|-134184.9607579464|-134183.0688899455
253.4|0.0|0.0|0.0|-134102.3870259346|-134101.75640326762
253.6|0.0|0.0|0.0|-133966.99835979377|-133965.00559216616
253.8|0.0|0.0|0.0|-134079.85749383323|-134077.8142763923
254.0|0.0|0.0|0.0|-134152.19845862352|-134149.37326907556
254.2|0.0|0.0|0.0|-134218.6505546119|-134218.24695610505
254.4|0.0|0.0|0.0|-134430.21024520203|-134429.83187160187
254.6|0.0|0.0|0.0|-134238.0433509675|-134235.8613965398
254.8|0.0|0.0|0.0|-134299.75608515626|-134298.7723137958
255.0|0.0|0.0|0.0|-134253.5325048218|-134252.2081972212
255.2|0.0|0.0|0.0|-134350.92706802746|-134349.36312381338
255.4|0.0|0.0|0.0|-134409.59114402096|-134408.83439682063
255.6|0.0|0.0|0.0|-134012.52412970152|-134012.27188063474
255.8|0.0|0.0|0.0|-134293.7595845212|-134292.03167841374
256.0|0.0|0.0|0.0|-134278.44938950395|-134274.33772971536
256.2|0.0|0.0|0.0|-134252.59156490263|-134249.21142740772
256.4|0.0|0.0|0.0|-134366.5877288932|-134365.88143150622
256.6|0.0|0.0|0.0|-134111.64746001296|-134111.18079923943
256.8|0.0|0.0|0.0|-134495.40112440736|-134495.0605881672
257.0|0.0|0.0|0.0|-134281.22146933613|-134278.21970544138
257.2|0.0|0.0|0.0|-134231.9067767798|-134231.09957976607
257.4|0.0|0.0|0.0|-134149.3442381344|-134147.84335618702
257.6|0.0|0.0|0.0|-134212.6642437874|-134211.6678599736
257.8|0.0|0.0|0.0|-134376.00812698354|-134375.54146621
258.0|0.0|0.0|0.0|-134123.68338547926|-134121.91764201177
258.2|0.0|0.0|0.0|-134376.01001672418|-134375.1271449904
258.4|0.0|0.0|0.0|-134489.64330827157|-134488.91178597786
258.6|0.0|0.0|0.0|-134425.67294493507|-134424.86574792137
258.8|0.0|0.0|0.0|-134670.7927475327|-134668.9639417985
259.0|0.0|0.0|0.0|-134624.91967042646|-134623.07825223895
259.2|0.0|0.0|0.0|-134368.12494466282|-134366.66190007544
259.4|0.0|0.0|0.0|-134469.33778093706|-134467.79906162966
259.6|0.0|0.0|0.0|-134640.0050464231|-134639.13478714268
259.8|0.0|0.0|0.0|-134746.61995600135|-134744.5136762937
260.0|0.0|0.0|0.0|-134667.43213286152|-134665.6916143007
260.2|0.0|0.0|0.0|-134239.61349064007|-134236.8261384521
260.4|0.0|0.0|0.0|-134412.02572778708|-134408.43117858542
260.6|0.0|0.0|0.0|-134492.24093102448|-134489.65537808996
260.8|0.0|0.0|0.0|-134522.5396036794|-134520.55944850517
261.0|0.0|0.0|0.0|-134424.2759797136|-134422.38411171272
261.2|0.0|0.0|0.0|-134516.34563084212|-134513.17990505398
261.4|0.0|0.0|0.0|-134426.31612890586|-134425.5467692522
261.6|0.0|0.0|0.0|-134185.45708780002|-134183.48954507912
261.8|0.0|0.0|0.0|-134150.95939077088|-134150.8080413308
262.0|0.0|0.0|0.0|-134319.79666033393|-134316.39129793236
262.2|0.0|0.0|0.0|-134428.95678719328|-134426.0433104719
262.4|0.0|0.0|0.0|-134144.91111649902|-134141.89674015093
262.6|0.0|0.0|0.0|-133991.05179821397|-133989.60136607997
262.8|0.0|0.0|0.0|-133906.3104018708|-133903.47259986948
263.0|0.0|0.0|0.0|-134246.62177586288|-134244.59117087527
263.2|0.0|0.0|0.0|-134547.29229394862|-134544.9716025342
263.4|0.0|0.0|0.0|-134352.3112156796|-134347.92208191758
263.6|0.0|0.0|0.0|-134191.9019083744|-134190.79201248055
263.8|0.0|0.0|0.0|-134235.85630826157|-134233.37165495375
264.0|0.0|0.0|0.0|-134105.38696805792|-134103.36897552363
264.2|0.0|0.0|0.0|-134382.09077913722|-134380.7286341766
264.4|0.0|0.0|0.0|-134111.3879207091|-134108.38615681435
264.6|0.0|0.0|0.0|-134408.23756827204|-134405.8790394976
264.8|0.0|0.0|0.0|-134565.51486141203|-134562.89147111747
265.0|0.0|0.0|0.0|-134503.14648831022|-134500.46003574898
265.2|0.0|0.0|0.0|-134426.79914846664|-134425.38655369266
265.4|0.0|0.0|0.0|-134379.78461983064|-134379.17922207035
265.6|0.0|0.0|0.0|-134338.5418974114|-134337.23020226415
265.8|0.0|0.0|0.0|-134554.0289528586|-134552.6163580846
266.0|0.0|0.0|0.0|-134316.69752952317|-134311.7786727209
266.2|0.0|0.0|0.0|-134470.81113369635|-134470.130061216
266.4|0.0|0.0|0.0|-134351.07009145056|-134350.23766953018
266.6|0.0|0.0|0.0|-134263.1420212258|-134262.18347477203
266.8|0.0|0.0|0.0|-134370.51389582068|-134368.28149157963
267.0|0.0|0.0|0.0|-134417.4448346959|-134415.65386632172
267.2|0.0|0.0|0.0|-134276.03768809605|-134273.28817326814
267.4|0.0|0.0|0.0|-134125.54702901497|-134121.05699562622
267.6|0.0|0.0|0.0|-133955.47317883268|-133952.54708965798
267.8|0.0|0.0|0.0|-134113.08225740225|-134106.9147677194
268.0|0.0|0.0|0.0|-133732.54704517816|-133726.39216794862
268.2|0.0|0.0|0.0|-134000.3226984447|-133999.18757764416
268.4|0.0|0.0|0.0|-133834.6108241828|-133831.43248594133
